"ROUTE","MP_BEG","MP_END","DIST","URBAN","FUNCLASS","SPEEDLIM","LN_THRU_WIDTH","LN_TOTAL","LN_THRU","LN_LTURN","LN_RTURN","LN_TWOWAY","LN_TWMED","LN_ACCEL","LN_DECEL","LN_PASS","LN_AUX","LN_HOV","LN_TRAN","LN_BIKE","LN_GRAVEL","LN_OTHER","LN_LSHLDR","LN_RSHLDR","LN_ISLPNT","LN_ISLRDS","YEAR","AADT","SUTRK","CUTRK","CRASH_ALL","CRASH_K","CRASH_A","CRASH_B","CRASH_C","CRASH_O","CRASH_ONEVEH","CRASH_SEATBELT","CRASH_PED","CRASH_BIKE"
"0042P",4.486,5.934,1.448,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022,280,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",5.934,6.497,0.563,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022,280,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0042P",6.497,7.39,0.893,FALSE,"Major Collector",65,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2022,280,0.133540373,0.304347826,0,0,0,0,0,0,0,0,0,0
"0043P",0,0.599,0.599,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",0.599,0.93765222,0.33865222,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",0.93765222,1.566,0.62834778,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,1,0,0,0,0,1,1,0,0,0
"0043P",1.566,1.91,0.344,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",1.91,1.986,0.0760000000000001,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",1.986,2.222,0.236,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",2.222,2.795,0.573,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",2.795,3.935,1.14,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",3.935,4.127,0.192,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",4.127,4.613,0.486000000000001,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,1,0,0,1,0,0,1,0,0,0
"0043P",4.613,4.678,0.0649999999999995,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",4.678,5.22,0.542,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.22,5.498,0.278,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.498,5.968,0.47,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.968,5.997,0.0289999999999999,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",5.997,6.062,0.0650000000000004,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,1,0,0,0,0,1,1,0,0,0
"0043P",6.062,6.23,0.168,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",6.23,6.349,0.119,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",6.349,6.493,0.144,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",6.493,6.553,0.0599999999999996,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",6.553,6.853,0.3,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",6.853,7.183,0.33,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.183,7.259,0.0760000000000005,FALSE,"Minor Arterial",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.259,7.43,0.170999999999999,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.43,7.4860253,0.0560252999999999,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1400,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.4860253,7.571,0.0849747000000001,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,960,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.571,7.646,0.0750000000000002,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,960,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.646,7.689,0.0430000000000001,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,960,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.689,7.808,0.119,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,960,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.808,7.932,0.124000000000001,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,960,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",7.932,8.055,0.122999999999999,FALSE,"Minor Arterial",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.209991985,0.181672455,1,0,0,1,0,0,0,0,0,0
"0043P",8.055,8.176,0.121,FALSE,"Major Collector",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",8.176,8.3,0.124000000000001,FALSE,"Major Collector",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",8.3,8.388,0.0879999999999992,FALSE,"Major Collector",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",8.388,8.473,0.0850000000000009,FALSE,"Major Collector",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",8.473,8.65703453,0.18403453,FALSE,"Major Collector",40,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1900,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",8.908,9.167,0.259,FALSE,"Major Collector",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1900,0.209991985,0.181672455,1,0,0,0,0,1,1,0,0,0
"0043P",9.167,9.483,0.316000000000001,FALSE,"Major Collector",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1900,0.209991985,0.181672455,2,0,0,1,1,0,2,0,0,0
"0043P",9.483,9.933,0.449999999999999,FALSE,"Major Collector",55,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1900,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",9.933,10.547,0.614000000000001,FALSE,"Major Collector",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1900,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0043P",10.547,10.557,0.00999999999999979,FALSE,"Major Collector",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1900,0.209991985,0.181672455,0,0,0,0,0,0,0,0,0,0
"0044P",0,0.239,0.239,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",0.239,0.857,0.618,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",0.857,0.93,0.0730000000000001,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",0.93,1.775,0.845,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,3,0,0,0,0,3,3,0,0,0
"0044P",1.775,2.057,0.282,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",2.057,2.673,0.616,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",2.673,3.352,0.679,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",3.352,3.452,0.1,FALSE,"Minor Arterial",60,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",3.452,3.614,0.162,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",3.614,3.861,0.247,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",3.861,4.206,0.345,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",4.206,4.235,0.0289999999999999,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",4.235,4.285,0.0499999999999998,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",4.285,4.863,0.578,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",4.863,4.893,0.0299999999999994,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",4.893,5.199,0.306,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",5.199,5.958,0.759,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",5.958,6.399,0.441,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",6.399,6.874,0.475,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",6.874,7.728,0.854,FALSE,"Minor Arterial",60,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",7.728,8.116,0.388,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",8.116,8.123,0.00699999999999967,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",8.123,8.491,0.368,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",8.491,8.834,0.343,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",8.834,9.436,0.602,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",9.436,10.373,0.936999999999999,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",10.373,11.054,0.681000000000001,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",11.054,11.459,0.404999999999999,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,1,0,0,0,0,1,1,0,0,0
"0044P",11.459,11.809,0.35,FALSE,"Minor Arterial",60,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",11.809,13.247,1.438,FALSE,"Minor Arterial",45,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",13.247,13.839,0.592000000000001,FALSE,"Minor Arterial",50,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",13.839,13.893,0.0540000000000003,FALSE,"Minor Arterial",50,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",13.893,14.683,0.789999999999999,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1100,0.268667643,0.095168375,0,0,0,0,0,0,0,0,0,0
"0044P",14.683,16.603,1.92,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",16.603,17.39,0.786999999999999,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",17.39,19.873,2.483,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",19.873,19.968,0.0949999999999989,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",19.968,22.095,2.127,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,1,0,0,0,1,0,0,1,0,0
"0044P",22.095,23.681,1.586,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",23.681,24.325,0.643999999999998,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",24.325,24.816,0.491,FALSE,"Minor Arterial",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",24.816,25.229,0.413,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",25.229,25.642,0.413,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",25.642,25.653,0.0109999999999992,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,1,0,0,0,0,1,1,0,0,0
"0044P",25.653,26.491,0.838000000000001,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",26.491,26.937,0.446000000000002,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",26.937,26.954,0.0169999999999995,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",26.954,27.741,0.786999999999999,FALSE,"Minor Arterial",55,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",27.741,27.842,0.100999999999999,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,0,0,0,0,0,0,0,0,0,0
"0044P",27.842,27.995,0.153000000000002,FALSE,"Minor Arterial",40,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,710,0.117338004,0.158056042,1,0,0,0,0,1,1,0,0,0
"0045P",0,1.835,1.835,FALSE,"Major Collector",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,230,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",1.835,1.882,0.0469999999999999,FALSE,"Major Collector",50,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,230,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",1.882,8.865,6.983,FALSE,"Major Collector",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,480,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",8.865,14.773,5.908,FALSE,"Major Collector",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1700,0.368916797,0.072736787,1,0,0,0,0,1,0,0,0,0
"0045P",14.773,19.732,4.959,FALSE,"Major Collector",65,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1700,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",19.732,21.715,1.983,FALSE,"Major Collector",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,1700,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",21.715,24.008,2.293,FALSE,"Major Collector",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",24.008,32.889,8.881,FALSE,"Major Collector",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,8,1,0,2,0,5,7,3,0,0
"0045P",33.017,36.825,3.808,FALSE,"Major Collector",65,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,2,1,0,0,0,1,2,1,0,0
"0045P",36.825,36.839,0.0139999999999958,FALSE,"Major Collector",50,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",36.839,36.945,0.106000000000002,FALSE,"Major Collector",50,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",36.945,37.007,0.0619999999999976,FALSE,"Major Collector",50,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",37.007,37.835,0.828000000000003,FALSE,"Major Collector",40,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",37.835,38.345,0.509999999999998,FALSE,"Major Collector",35,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,2000,0.368916797,0.072736787,1,0,0,0,0,1,1,0,0,0
"0045P",38.345,38.853,0.508000000000003,FALSE,"Major Collector",35,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,4000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",38.853,39.352,0.498999999999995,FALSE,"Major Collector",35,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,4000,0.368916797,0.072736787,0,0,0,0,0,0,0,0,0,0
"0045P",39.352,40,0.648000000000003,TRUE,"Major Collector",35,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,4000,0.368916797,0.072736787,2,0,0,0,0,2,2,0,0,0
"0045P",40,40.028,0.0279999999999987,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
"0046P",0,0.942,0.942,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,1,0,0,0,0,1,1,0,0,0
"0046P",0.942,0.978,0.036,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,0,0,0,0,0,0,0,0,0,0
"0046P",0.978,2.05,1.072,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,1,0,0,0,0,1,1,0,0,0
"0046P",2.05,2.139,0.089,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,0,0,0,0,0,0,0,0,0,0
"0046P",2.139,4.028,1.889,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,0,0,0,0,0,0,0,0,0,0
"0046P",4.028,4.28,0.252000000000001,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,1,0,0,0,0,1,1,0,0,0
"0046P",4.28,5.276,0.996,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,0,0,0,0,0,0,0,0,0,0
"0046P",5.276,5.549,0.273000000000001,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,0,0,0,0,0,0,0,0,0,0
"0046P",5.549,5.776,0.226999999999999,FALSE,"Major Collector",60,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2022,900,0.274678112,0.114270386,0,0,0,0,0,0,0,0,0,0
